order,asn_description,count,name,industry
39824,"SURS, US",2
39825,"AFC INFORMATICA & INTERNET, BR",2
39826,"SFB, US",2
39827,"ZX4, US",2
39828,"PHI TELECOM LTDA.ME, BR",2
39829,"FIBERPIPE-AS-IN Fiberpipe communications pvt. ltd, IN",2
39830,"SPEEDIUM, NL",2
39831,"LAN SOLUTIONS INFORMATICA LTDA., BR",2
39832," London Office, GB",2
39833,"IDNIC-IPN-AS-ID PT Internet Prima Nusantara, ID",2
39834,"NETWO, FR",2
39835,"BIMP-AS, RU",2
39836,"DOE-HANFORD, US",2
39837,"TRUEMONEY-AS-AP TRUE MONEY CAMBODIA PLC, KH",2
39838,"VTEL-NSK-AS, RU",2
39839,"STACKPATH-J2DNS, US",2
39840,"RIPN-RU-EKT, RU",2
39841,"BOK-CENTER, US",2
39842,"Cooperativa de Usuarios de Electricidad y de Consumo de Castelli Ltda., AR",2
39843,"FIXANET TELECOM PROVEDOR DE INTERNET LTDA, BR",2
39844,"NT NET TELECOM LTDA, BR",2
39845,"GALARED SRL, AR",2
39846,"WHHS, US",2
39847,"GIGABIT1-AS-AP Gigabit Fiber Sdn Bhd, MY",2
39848,"MSSOLUTION-AS-AP Solution, BD",2
39849,"HCAS-1, US",2
39850," JKU-LINZ-AS University Linz, AT",2
39851,"GRANDCENTRIX-AS, DE",2
39852,"AMER-COLLEGE-OF-CARDIOLOGY-WASHINGTONDC, US",2
39853,"WATERNSW-AS-AP Water NSW, AU",2
39854,"MAILRU-AS, RU",2
39855,"AMWAYIT-ADMIN-MY No. 43000, MY",2
39856,"LAPSCL-AS-AP Lao Asia Pacific Satellite Co., Ltd., LA",2
39857,"AFS-IEP, US",2
39858,"SE-BORGHOLM, SE",2
39859,"CABLECOLOR-MIA-01, US",2
39860,"IRELL, US",2
39861,"MANDIANT, US",2
39862," DNIC-AS-03474, US",2
39863,"HOSTING2GO, NL",2
39864,"RTMS-AS, US",2
39865,"HYNASINSKI-AS, PL",2
39866,"SKTAPRIMARY, US",2
39867,"MACC-TECHMGM, US",2
39868,"SCC-44, US",2
39869,"CHALLENGER-AS-AP ASN for Challenger, AU",2
39870,"WE-FTTH-AS, AT",2
39871," NAS1-AS, US",2
39872,"PANDAWANET-AS-ID PT Dharma Sarana Solusindo, ID",2
39873," DNIC-AS-01208, US",2
39874,"Tribunal de Justica de Goias, BR",2
39875,"MOTHIC-INFINET, US",2
39876,"SWAROVSKI-AS, AT",2
39877,"ALAICOM TELECOM SERVICOS DE INTERNET LTDA, BR",2
39878,"CONTIN-27, US",2
39879,"SPEEDNET-AS, PL",2
39880,"BKTEL Ul. Veljko Vlahovic br.19, MK",2
39881," GETNET, US",2
39882,"MILLENNIUM-PHARMACEUTICALS-INC, US",2
39883,"VERTEX-RESEARCH-GROUP, US",2
39884,"AACG-AS, US",2
39885,"BULLITT-COMMUNICATIONS, US",2
39886,"RBCORP, US",2
39887,"SAKAENGSOLATA-AS-ID PT Sakaeng Solata Infrastruktur, ID",2
39888,"IDNIC-LEXXADATA-AS-ID PT.LEXXA DATA INDONUSA, ID",2
39889,"SUPERHOSTINGRS_AS, RS",2
39890,"TBD, US",2
39891,"AG LINK TELECOMUNICACOES LTDA, BR",2
39892,"PSFT-INC, US",2
39893,"FINSTEK-CY, HK",2
39894,"CBTS-AS-FGA, US",2
39895,"IDNIC-KCI-AS-ID PT. KERETA COMMUTER INDONESIA KCI, ID",2
39896,"BORDER-STATES-INDUSTRIES, US",2
39897,"BITSHELTER-NYC, US",2
39898,"MIT-366-BMK, US",2
39899,"SMARTCOM, BG",2
39900,"LUCCAWIFI, IT",2
39901,"IDNIC-MEDIASOLUSISUKSES-AS-ID PT Media Solusi Sukses, ID",2
39902,"FIBERNANOTECH-AS-AP FIBER NANOTECH Cambodia Co.,Ltd, KH",2
39903,"IRIDIUM-AS, RU",2
39904,"IDNIC-ANTMEDIAHOST-AS-ID PT Semut Data Indonesia, ID",2
39905,"VKONTAKTE-MSK-CDN-AS Moscow CDN vk.com, RU",2
39906,"CLOUDNSNET Cloud DNS Ltd., BG",2
39907,"NETLAN_NET_, UA",2
39908,"AS_IRS, RU",2
39909,"ELSA-TECH, AL",2
39910,"AGDAS, TR",2
39911,"ORVIS, US",2
39912,"TAHOECOM-AS-AP Wahidur Rahman Sharif TA Tahoe Communication Limited, BD",2
39913,"PINGDAY-ASN, SE",2
39914,"COUNTY-OF-MADERA, US",2
39915,"GOLDBERG-LINDSAY, US",2
39916,"HRBL-LAX-INTERNET-BGP, US",2
39917,"TILSON-BROADBAND-01, US",2
39918,"CDSKIT-NET-216-94-43-0, CA",2
39919,"LOLO-COMPANY, SE",2
39920,"TEGNA-QTS-EAST, US",2
39921,"PROVIDUS-AS, RS",2
39922,"TUSB-AS-AP Taylors University Sdn Bhd, MY",2
39923,"TGNA-WCNC, US",2
39924,"REAL-TIME, US",2
39925,"REVTELECOM, FR",2
39926,"NETIN, US",2
39927,"TROLLHATTAN-ENERGI-AS Trollhattan Energi AB, SE",2
39928,"HUB-GROUP, US",2
39929,"MSS_LLC, RU",2
39930,"AS36782, US",2
39931,"AVECTRA, US",2
39932,"D214, US",2
39933,"ASN-PHOENIX-CHILDRENS, US",2
39934,"GTCNA, US",2
39935,"IE-GEC-AS, IE",2
39936,"NODOSOFT S.A., AR",2
39937,"SADENET, TR",2
39938,"SNAPSYS-AS, IT",2
39939,"SUNLINE-AS, UA",2
39940,"VIRTUALTEC, CH",2
39941,"RU-RN-INFORM-SAMARA Branch in Samara, RU",2
39942,"THEKO-AS-ID PT Theko Digital Solusindo, ID",2
39943,"AS-ALGRIM2, PL",2
39944,"AISNET, US",2
39945,"VITRA-AS, DE",2
39946,"SICILINK, IT",2
39947,"REGENCY-, GR",2
39948,"FUSIONNET-AS-AP Fusion Net Ltd, BD",2
39949,"YCL-AS-AP Youngones CEPZ Ltd., BD",2
39950,"NETGAIN-TECHNOLOGY, US",2
39951,"SANTABARBARACITY, US",2
39952,"CEFALO-AS-AP Cefalo Bangladesh Ltd, BD",2
39953,"USABROAD, US",2
39954,"LGIM, GB",2
39955,"SK-DC-AS, SK",2
39956,"HILTON-E, US",2
39957,"SCHENKER-AS-SG Schenker Asia Pacific Pte Ltd, SG",2
39958,"TEKWORX-AS-AP Tekworx Australia Pty Ltd, AU",2
39959,"LURE-TRANSIT-AS, RU",2
39960,"ARIELTV-AS, BG",2
39961,"VMS-AS, RU",2
39962,"ATLANTIC-NET, US",2
39963,"BIB-INET, US",2
39964,"HNPL-AS-AP Hispar Networks Pvt Ltd, PK",2
39965,"BETASOFT-AS, PL",2
39966,"USG-CORPORATION, US",2
39967,"NGLI-11-47039, US",2
39968,"ASHAYAT, TR",2
39969,"AKSIGORTA, TR",2
39970,"JURA, CH",2
39971,"AS-COTNA, CA",2
39972,"UKAVISBUDGETGROUP, GB",2
39973,"Sapucaia Comercio e informatica ltda - me, BR",2
39974,"PPI-AS-ID PT. Panji Perkasa Indonesia, ID",2
39975,"EBIT-AS-AP E-BIT Systems Pty Ltd, AU",2
39976,"SUNNET-AS, UA",2
39977,"GLEVENTS, ES",2
39978,"CCBILL-EU, US",2
39979,"SPEEDYLINE, RU",2
39980,"MAXIMALNET_AS1, SK",2
39981,"MAGNA STEYR Fahrzeugtechnik AG und Co, AT",2
39982,"SUNTRUST-BANK, US",2
39983,"TSINET Commercial ISP, RU",2
39984,"SIMPLE-FIBER-OPE, US",2
39985,"EXPAND TECNOLOGIA E INFORMATICA LTDA, BR",2
39986,"KOCO-TV, US",2
39987,"ASDIGITALIAICT, IT",2
39988,"WDSU-TV, US",2
39989,"TELENET-AS, PL",2
39990,"T-SHAMROCK, US",2
39991,"COVCITYCOUNCIL, GB",2
39992,"NOVA NET TECNOLOGIA LTDA - ME, BR",2
39993,"AS_AXS_HILDEN, DE",2
39994,"ZBS-AS ZBS, DE",2
39995,"BEGGSTELEPHONE, US",2
39996,"KTM-AS, AT",2
39997,"PANCOM-AS, PL",2
39998,"NEXC, US",2
39999,"CONECTA INTERNET LTDA, BR",2
40000,"DBC-AS Danish Bibliographic Centre AS supplies access to bibliographic, DK",2
40001,"HIPCS-DALLAS-SERVER-OFFICE, US",2
40002,"MIKROTEK-BK-AS, RU",2
40003,"BEAT-AS-ID PT RESTU PANCA ALAM, ID",2
40004,"WLWT-TV, US",2
40005,"WXII-TV, US",2
40006,"WISN-TV, US",2
40007,"SCHROEDER-BZ-DE-AS, DE",2
40008,"WHISKEYCITY, US",2
40009,"KOAT-TV, US",2
40010,"KMBC-TV, US",2
40011,"COMPERRU-AS, RU",2
40012,"ESB, IE",2
40013,"PRISA-MEDIA-AS, ES",2
40014,"IT_IS_AG_RZ_GERMANY, DE",2
40015,"SCTS-AS, RU",2
40016,"WMUR-TV, US",2
40017,"CIDIS CAMIRI, BO",2
40018,"EMERSON FREITAS MOTA, BR",2
40019,"CGGVERITAS-AS, FR",2
40020,"WLKY-TV, US",2
40021,"ALIANS-MEDIA-AS, RU",2
40022,"A Coruna, ES",2
40023,"KSBW-TV, US",2
40024,"HATV-DC, US",2
40025,"BANKSPB, RU",2
40026,"MIKROTEK-AS, RU",2
40027,"HEIG-VD, CH",2
40028,"KOMPLEKS-AS, RU",2
40029,"SYSMEX, US",2
40030,"AQUANET-, PL",2
40031,"FINTEK-AS, TR",2
40032,"AS-FIBRA FIBRA AMNEVILLE, FR",2
40033,"ACCELERATE1-AS-AP Accelerate Wireless Limited, NZ",2
40034,"THE-BANK-OF-NEW-YORK-MELLON-CORPORATION-AS40375, US",2
40035,"OCEANCO, NL",2
40036,"NEW_COMMUNICATIONS-AS, RU",2
40037,"TCSP-PROD-AS, US",2
40038,"SOUTHPOLE, US",2
40039,"INTEGRASIA-AS-ID PT Integra Kreasitama Solusindo, ID",2
40040,"NGPS-OHIO-MATRIX, US",2
40041,"UZAINA11-AS Uzaina Business India Pvt Ltd, IN",2
40042,"DUNCOM, US",2
40043,"EEL-LTL, US",2
40044,"TKFAST, US",2
40045,"SPEC-TECH-AS, RU",2
40046,"HSRPL-AS-AP Hays Specialist Recruitment Australia Pty Ltd, AU",2
40047,"SVS-TELECOM-AS, RU",2
40048,"NOVOTEHNIKS-AS, RU",2
40049,"BILGIEDU, TR",2
40050,"PMM-INC-AS, US",2
40051,"ANY2CLOUD, VG",2
40052,"MAXNETT, GB",2
40053,"HOSANNA PROV. DE SERV. DE INTERNET LTDA, BR",2
40054,"NETLINKPE.INFO LTDA, BR",2
40055,"CACTUS, CA",2
40056,"BOC-AS, CY",2
40057,"AS16081 Obere Donaustr. 95, US",2
40058,"ECM-ASN, US",2
40059,"ALANHOUSE NET TELECOM LTDA - ME, BR",2
40060,"PBGC-HQ-AS, US",2
40061,"LAVALIFE, CA",2
40062,"CAROLINAS-HEALTHCARE-SYSTEM, US",2
40063,"SIMULAMET-CRNA, NO",2
40064,"IP-ANDREEV-AS, RU",2
40065,"RADICALMEDIA, US",2
40066,"NOVOLINK-HOUSTON, US",2
40067,"EMMIX, US",2
40068,"LCE TELECOM, BR",2
40069,"UCBI, US",2
40070,"PRESTIGE-BROADBAND, US",2
40071,"AT-AS, UZ",2
40072,"AVATOR-GROUP, UA",2
40073,"DIGITELWEBS-WNDR-01, CA",2
40074,"AS-OLIYNYK, UA",2
40075,"CLASSMATES-1, US",2
40076,"JAHID-AS-AP Jahid Communication, BD",2
40077,"APITEC-AS-IN ITE&C DEPARTMENT, GOVERNMENT OF A.P., IN",2
40078,"TECHCENTER_, CZ",2
40079,"LITHIA, US",2
40080,"TECKLINK TELECOM EIRELI, BR",2
40081,"OZON-BANK-AS, RU",2
40082,"NEWTECH, FR",2
40083,"IHIRELLC, US",2
40084,"Suzano Comercio e Telecomunicacoes, BR",2
40085,"AASKI-ASN1, US",2
40086,"555-WEST-HASTINGS-STREET, US",2
40087,"LinkNet Solucoes, BR",2
40088,"TBSCG, GB",2
40089,"WEBROOT-ASN1, US",2
40090,"REDCOSMOS V2.0 S.A., AR",2
40091,"WEBTREKK-AS, DE",2
40092,"CORP-BASHAS-AS1, US",2
40093,"AS-MIKES-HARD, US",2
40094,"PURE-STORAGE-ENG, US",2
40095,"MHALINK-01, US",2
40096,"CABLENET-AS S S Cablenet, IN",2
40097,"AOKI ALMINO E SANTOS LTDA - ME, BR",2
40098,"USALLIANCE-FCU-411, US",2
40099,"DEK-AS-KR Digital Edge Korea, KR",2
40100,"MOBITION-AS, NL",2
40101,"RRIS-01, US",2
40102,"TELEMATICA powered by ANX, AT",2
40103,"SCOPETECHNOLOGY, CH",2
40104,"NORDKLETT-NET, US",2
40105,"FISHERBROTHERS, US",2
40106,"NTEGRATED-SOLUTIONS, US",2
40107,"WERNER-OMA, US",2
40108,"CORASN01, US",2
40109,"CS, RU",2
40110,"NING, US",2
40111,"NETCUBE NETCUBE LLC, RU",2
40112,"ASUNHFREE, CZ",2
40113,"RELATIONCABLENETWORK-AS-AP RELATION CABLE NETWORK, BD",2
40114,"UAIC-INTERNET, US",2
40115,"SZKB-AS, CH",2
40116,"FJ-EURONET-CE, DE",2
40117,"IRAQ-NETWORK, IQ",2
40118,"ADVOCAREAS1, US",2
40119,"Village-Operator-AS, ZA",2
40120,"GENATEC-BGP, CA",2
40121,"VIZAGBROADBAND-AS-IN Vizag Broadband Communications Pvt Ltd, IN",2
40122,"NORTHLAYER-AS1 Northlayer ehf, IS",2
40123,"ISM-HOSTING ISM eCompany Hosting Services, NL",2
40124,"GCOM NETWORKS LTDA ME, BR",2
40125,"IRIDIUM-RUSSIA-AS, RU",2
40126,"19061, US",2
40127,"INFOTEC-MANITOBA, CA",2
40128,"CONNECTVY TELECOMUNICACOES LTDA, BR",2
40129,"SOUNDMOUSE-IOMART, GB",2
40130,"UNITED-INTERNET-AS, RO",2
40131,"Point-Atterissement-AS, BF",2
40132,"VORGUVARA, EE",2
40133,"WMI-UK-LON, GB",2
40134,"ONEMARKETING, DK",2
40135,"NationalAssemblyAbuja, NG",2
40136,"DEXCOM-INC, US",2
40137,"AS-FFN, US",2
40138,"AEV-AS-AP ABOITIZ EQUITY VENTURES INC., PH",2
40139,"ON2IT, NL",2
40140,"Mais Provedor Servicos de Internet Ltda - EPP, BR",2
40141,"ISPI-AS-AP SOLUTION PROVIDER, PH",2
40142,"GRANDANDTOY, CA",2
40143,"Radio Gaga Internet e Servicos Ltda, BR",2
40144,"BOCUSA, US",2
40145,"LAND-OOE Rechenzentrum, AT",2
40146,"VOX-ASN-1, US",2
40147,"SABI-NETWORKS-LIMITED, NG",2
40148,"BOTTOLACYBERNET-AS-AP Bottola Cyber Net, BD",2
40149,"ATG-396906, US",2
40150,"SAFAWINET, LB",2
40151,"SHOPEETHAILANDCOLTD-AS-AP Shopee Thailand Co., Ltd., TH",2
40152,"RBR TELECOM SERVICOS DE TELEFONIA LIMITADA, BR",2
40153,"FUIB-NET, UA",2
40154,"Swift-Fibre-AS, ZA",2
40155,"VITELE-AS, UA",2
40156,"ASAVATAR, UA",2
40157,"THE-SAVE-MART-COMPANIES, US",2
40158,"Guimaraes E Venancio Telecomunicacoes Ltda-ME, BR",2
40159,"SB, US",2
40160,"TRUENET-AS-AP TrueNET, MM",2
40161,"AS-24X7ICT, NL",2
40162,"GAUCIT-AS, RU",2
40163,"WEISS-ASN Friedrich-Schindler-Strasse 12, AT",2
40164,"RSP, US",2
40165,"AS-TIERP-36024, US",2
40166,"ATHOME, US",2
40167,"CSIU-AS-NUM, US",2
40168,"CNEHS, US",2
40169,"PDT, US",2
40170,"TOTAL-QUALITY-LOGISTICS-INC, US",2
40171,"LGCNS-AS2, US",2
40172,"IMIU, SA",2
40173,"BUSINESS-WIRE, US",2
40174,"SMARTS_AS, RU",2
40175,"ORC-F2, US",2
40176,"PAYMASTER, US",2
40177,"CNB-OF-TEXAS, US",2
40178,"MERCYCAT-NET Mercycat Network, TW",2
40179,"BSB TIC SOLUCOES LTDA - EPP, BR",2
40180,"LAYERSISTEM, TR",2
40181,"PROCREDITBANK-AS, UA",2
40182,"MV TELECOM, BR",2
40183,"WOODBRIDGEGROUP, CA",2
40184,"POKHARA-AS-AP Pokhara Internet Pvt. Ltd., NP",2
40185,"RUELALA-INC, US",2
40186,"SAVARNETWORK-AS-AP Md. Shazzad Hossain, BD",2
40187,"UNIVERSIDAD NACIONAL DE LANUS, AR",2
40188,"NCISA-AS National Cyber and Information Security Agency, CZ",2
40189,"Banco Financiera Comercial Hondurena S.A., HN",2
40190,"COMPANHIA BRASILEIRA DE METALURGIA E MINERACAO, BR",2
40191,"NET4ME, PL",2
40192,"IDB, IQ",2
40193,"NEXTLAN-AS, RO",2
40194,"OSUAN, IT",2
40195,"EMF-AS, US",2
40196,"SSVC-AS, GB",2
40197,"AS-KATHCODEX Kath Codex Pvt. Ltd., NP",2
40198,"DUCOR-01, US",2
40199,"TLC-126-32203, US",2
40200,"SCEI-NET Sony Computer Entertainment Inc, JP",2
40201," INTERNET-ARCHIVE, US",2
40202,"CENTRALNETT SERVICOS LTDA, BR",2
40203," AS-DOELEGAL, US",2
40204,"VARESHA-AS Sarva Airworld Network Pvt. Ltd., IN",2
40205,"TELELINK-AS, BG",2
40206,"SPRAY-AS, US",2
40207,"BERSHNET-AS, UA",2
40208,"NET-G S.R.L., AR",2
40209,"EMMIS-1, US",2
40210,"PLAYNET TELECOM, BR",2
40211,"MOEDR-AS-KR KERIS, KR",2
40212,"IDEAS GLORIS SOCIEDAD ANONIMA, CR",2
40213,"NICASIABANK-AS-AP NIC ASIA Bank, NP",2
40214," WIREDWATERS, US",2
40215,"TDA, US",2
40216,"BONPRIX-AS, IT",2
40217,"RBPASN, LV",2
40218,"DICOMGRID, US",2
40219,"SKA-DC-AS SKA DC, RU",2
40220,"ENERGIR-CORPO-AS, CA",2
40221,"FREXPRESS-AS-AP FR Express, BD",2
40222,"KISP151, CA",2
40223,"COOP LTADA DE CONSUMO POPULAR DE ELECTRICIDAD Y SERVICIOS ANEXOS DE ESCOBAR NORTE, AR",2
40224," TRITON, US",2
40225,"HOOPESTON-AREA-SCHOOLS, US",2
40226,"DART-IP-ASN, US",2
40227,"BCSUSA-LO-ASN-01, US",2
40228,"SKYNETATHOME-AS-AP SKY NET@HOME, BD",2
40229,"FORTBENDCOUNTY, US",2
40230,"IMPL-AS, PL",2
40231," ASITPROFI, CZ",2
40232," PRISMA-HEALTH, US",2
40233,"Ressoli Barbosa do Nascimento e Cia Ltda, BR",2
40234,"IMMOFINANZAG-AS, AT",2
40235,"REPUBLIC-AIRWAYS-PRIMARY, US",2
40236,"Satcom Telecom Comercio e Servicos Ltda, BR",2
40237,"CMAL-ECOM, US",2
40238,"CAYAN-LLC, US",2
40239,"DASH FT, US",2
40240,"COOPERATIVA ELECTRICA DE MONTE LTDA, AR",2
40241,"GAITHERSBURGMDGOV, US",2
40242,"OPCO, US",2
40243,"Net Galileu Servicos de Telecomunicacao LTDA ME, BR",2
40244,"SIETE CAPAS S.R.L, AR",2
40245,"O-TEPLOSET, RU",2
40246,"IDNIC-UNRAM-AS-ID Universitas Mataram, ID",2
40247,"E8-CORE-01, US",2
40248,"STRATOS, CA",2
40249,"YUNE INFORMATICA LTDA, BR",2
40250,"METROSECURITY-AS, GB",2
40251,"TELECOM-UNION-AS, RU",2
40252,"KNIGHT-INC, US",2
40253,"DODO-NET DODO K.K., JP",2
40254,"PLANETA TURBO WI FI COMUNICACOES LTDA, BR",2
40255,"ISP PREMIUM TELECOM SA, BR",2
40256,"Ipnet Comunicacoes LTDA, BR",2
40257,"MMG, US",2
40258,"CNLINKNET CNLink Network Technology Ltd., CN",2
40259,"PACIFICCOMNET-AS-AP Pacific Comnet M Sdn. Bhd., MY",2
40260,"CNGI-BJIX-AS-AP China Next Generation Internet Beijing IX, CN",2
40261,"Winners-Incorporated, LR",2
40262,"GALLUP1, US",2
40263,"RAIFFEISEN-AL-AS, AL",2
40264,"TK1, TK",2
40265,"silva souza comercio e servico de informatica ltda, BR",2
40266,"ESCO-TECH, US",2
40267,"BBLV-AS-AP Bualuang-ventures-company-limited, TH",2
40268,"CLOUDMAX-AS-TW Cloudmax Inc., TW",2
40269,"HUNTING-INTL, US",2
40270,"AS-BML01, US",2
40271,"SIDN-ANYCAST, NL",2
40272,"TOMANET, SK",2
40273,"BDNSKR-AS-KR Korea Internet Security Agency, KR",2
40274,"CDNSKR-AS-KR Korea Internet Security Agency, KR",2
40275,"IDNIC-LAMDA-AS-ID PT Lancar Artha Media Data, ID",2
40276,"RVC-AS-VN RVC Rong Viet Trade Service Telecom Company Limited, VN",2
40277,"SBNL-AS-AP Samz Broadband Networx  SMC-PRIVATE  LTD, PK",2
40278,"BLUEISP3, RS",2
40279,"ATT-NBE-SG ATT NBE Equinix Singapore, SG",2
40280,"HCAA-ASN01, US",2
40281,"CABLE ANDINA S.A.C, PE",2
40282,"SUNOVION, US",2
40283,"N2N-TECHNOLOGIES, US",2
40284,"MBG TECNOLOGIA LTDA EPP, BR",2
40285,"MSCL-AS-AP MYNET SOLUTIONS COMPANY LIMITED, MM",2
40286,"CENTRODOM-AS, RU",2
40287,"Jambo-Telecoms, KE",2
40288,"Infratel-Corporation, ZM",2
40289,"NETFOX-AS, RU",2
40290,"SHPWS, NL",2
40291,"UCH-CENTRAL, US",2
40292,"RFGNET, US",2
40293,"CALTECH, US",2
40294,"JORGE DAMIAN ALVEZ, AR",2
40295,"ICOMMUNICATION-AS-AP I Communication, BD",2
40296,"AltaVista Telecomunicacoes do Brasil LTDA, BR",2
40297,"UPLINK TELECOM, BR",2
40298,"HORISEN-AS, CH",2
40299,"BSKNET, PL",2
40300,"NOVA CONEXAO INFORMATICA, BR",2
40301,"Virtual Connect, BR",2
40302,"FHSU, US",2
40303,"PVHMC-AS, US",2
40304,"PERTH-AS-AP PERTH AIRPORT PTY LTD, AU",2
40305,"KOINTECH-AS, PL",2
40306,"LEUMIT_LTD, IL",2
40307,"ASN-22246, US",2
40308,"MIA-AS, RU",2
40309,"NODE-AFRICA, KE",2
40310,"North-Star-International-AS, BF",2
40311," SHRUBB, US",2
40312,"TIROLERLANDESREGIERUNG-AS, AT",2
40313,"ILS-VB-ATT-AS, US",2
40314,"CLARK-AS Clark Technology Ltd., TW",2
40315,"Datashield, Inc., SC",2
40316,"BENCODENTAL, US",2
40317,"JDALLDAY-AS-IN JD ALLDAY NETSOL PRIVATE LIMITED, IN",2
40318,"WATCHTOWER-RSA, ZA",2
40319,"HSSCOREBGP01, CA",2
40320,"NN0, CA",2
40321,"Ekovolt-Telco, NG",2
40322,"PEOPLENET-COMM-AS, US",2
40323,"MEMORIAL-HEALTH-CARE, US",2
40324,"COSCHARIS-TECHNOLOGIES, NG",2
40325,"SINEWAVE, US",2
40326,"ROXBURYCC-1234-MH, US",2
40327,"TEKNET-WISP, US",2
40328,"ZAPPOS, US",2
40329,"PROGRAMMED-AS-AP Programmed Maintenance Services Limited, AU",2
40330,"ARCHER1, US",2
40331,"Onefibra Telecomunicacoes Ltda, BR",2
40332,"CAPITALHEALTH, US",2
40333,"FIBERNOORD-ASN, NL",2
40334,"DEERFIELD-ACADEMY, US",2
40335,"REDL-1, US",2
40336,"SUGARSYNC, US",2
40337,"MEGAFAST-NETWORKS, NG",2
40338,"I4HK-AS-AP i4HK Internet Solutions Company, HK",2
40339,"ACNB-AS-AP Moustafa Ferdous, BD",2
40340,"SIBLINE-AS, RU",2
40341,"ZINA, LB",2
40342,"PC-ASN, US",2
40343,"ALLREDE TELECOM LINKWAP2, BR",2
40344,"KYNEX-AS1, US",2
40345,"NORWEST-VENTURE, US",2
40346,"CORVA, US",2
40347,"CAMBRIDGE-NA, US",2
40348,"GIROSOL, US",2
40349,"SANDSBETHLEHEM, US",2
40350," IFAX-ASN-1, US",2
40351,"LG-03279, US",2
40352,"SSTNTECHNOLOGY-AS-AP SSTN Technology, BD",2
40353,"TRUWEST-CREDIT-UNION, US",2
40354,"Timeless-Network-Services-AS, NG",2
40355,"MSWSI, CH",2
40356," NFON-AS, DE",2
40357,"DOOSAN-INFORMATION-COMMUNICATIONS-AMERICA, US",2
40358,"KUBRA-USA, US",2
40359,"MALIKBB-AS Malik Cable And Broadband, IN",2
40360,"T2G-TRUNET-AS-AP Tech2go Startegic IT Solutions, PH",2
40361,"SPILLMAN, US",2
40362,"YAHOO-YSM-SC8, US",2
40363,"NZSPL-AS-AP Network Zone Solution Provider Ltd, AF",2
40364,"Cablenet, S. A., GT",2
40365,"NCH-HEALTHCARE-SYSTEM, US",2
40366,"BRAZOSPORTISD-01, US",2
40367,"DVABEREGA, RU",2
40368,"Universidade Federal do Rio Grande do Sul, BR",2
40369,"BGPGRID, US",2
40370,"BOMBORATECH-AS-ANYCAST11 BOMBORA TECHNOLOGIES Anycast system, TR",2
40371,"RADCOM, RO",2
40372,"SIAPNET-AS-ID PT Sinergi Inti Andalan Prima, ID",2
40373,"PLATINUMCOMMUNICATION Platinum Communication Limited, BD",2
40374,"LAURION-CAPITAL-ASN, US",2
40375,"Sparks & Oliveira & Serv de Telecomunicacoes, BR",2
40376,"PRYORCASHMAN-NY, US",2
40377,"SOONKEATNEO-AS-AP Soon Keat Neo, SG",2
40378,"PFA-BETH-AS-1, US",2
40379,"NTTA, US",2
40380,"ACSC1000, US",2
40381,"TA-OPERATING-01, US",2
40382,"PCTCU-ASN, US",2
40383," MEDWEB, US",2
40384,"CVE, US",2
40385,"NENL-AS-AP Network Edge NZ Limited, NZ",2
40386,"DIGITAL SAT INTERNET LTDA, BR",2
40387,"MATRIXBD-AS-AP Matrix, BD",2
40388,"ATSTECH-AS-AP ATS Technology, BD",2
40389,"Trinity-Technologies-AS, SS",2
40390,"AS-CITY-AND-COUNTY-OF-DENVER, US",2
40391,"LINKFACIL TELECOMUNICACOES E TECNOLOGIA DO BRASIL, BR",2
40392," TTL-AS CJSC Telecomm Technology, TJ",2
40393,"STEFAN6, DE",2
40394,"SGT-FR2, FR",2
40395,"CUP-3, US",2
40396,"VIPARIS, FR",2
40397,"WNT, IT",2
40398,"WINTRUST-FINANCIAL-CORPORATION-EG-IL, US",2
40399,"IDNIC-MDP-AS-ID PT Mega Data Perkasa, ID",2
40400,"CMCFLEX, US",2
40401,"ASN-ENFOTECH-01, US",2
40402,"UCBINC, US",2
40403,"AMDOCS, IL",2
40404,"FAMIPOW-AS, FR",2
40405,"ZAYMER-AS, RU",2
40406,"INTERLOK-AS-IN Interlock Communication, IN",2
40407,"CONASERVICES, US",2
40408,"ORIFLAME-AS, CZ",2
40409,"SMART-CITY-SLCC, US",2
40410,"ASN-RVE National AS, IT",2
40411,"STRATEGIC TECHNOLOGICAL DE COLOMBIA SAS STRATECSA, CO",2
40412,"SAMUEL FERREIRA SOARES CAMPOS NET-ME, BR",2
40413,"HRCNET TELECOM LTDA, BR",2
40414,"ACCONECT TELECOM LTDA - ME, BR",2
40415,"UCCSL-01, US",2
40416,"DIAMONDNET, US",2
40417,"GTE-FINANCIAL01, US",2
40418,"ASN-RCSD-01, US",2
40419,"VENTURE-INTERNET, ZA",2
40420,"ROTAX-AS, AT",2
40421,"INDRASISTEMAS-AS, ES",2
40422,"RADIUS, GB",2
40423,"OXFORDCOUNTY, CA",2
40424,"CLAYCO, US",2
40425,"OPTYMA-AS, RU",2
40426,"EPIC-1-46615, US",2
40427,"SKYNETKY, US",2
40428,"MSUI1-AS, GB",2
40429,"SVIAZ-PLUS-AS, RU",2
40430,"IDNIC-SINTEGRASI-AS-ID PT Satu Sistem Integrasi, ID",2
40431,"CTDASN01, CA",2
40432,"AMERICAN-LOGISTICS-LLC, US",2
40433,"GIGALINX, US",2
40434,"CPA-AS1, US",2
40435,"SWIBIISP-AS-IN Swibi Airnet Broadband Services Pvt Ltd, IN",2
